,,0.5,0.45,0.48,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7
bravo_without_replacement | p=0.7 | alpha=1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bravo_without_replacement | p=0.7 | alpha=1,416,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,419,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,418,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,417,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,415,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,409,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,413,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,412,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,411,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,410,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,420,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,414,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,421,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,435,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,423,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,424,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,425,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,426,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,427,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,428,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,429,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
bravo_without_replacement | p=0.7 | alpha=1,430,9.790527533957811e-07,7.602526158085012e-13,7.171980865555994e-09,9.790527533957811e-07,8.282715205368656e-06,5.7129541626059996e-05,0.00032350396181776323,0.0015131552592875458,0.005878633841151354,0.01906942655966405,0.11939598535913139,0.3921148492678264,0.7404939171037246,0.9434499712577803,0.9946509300246429,0.9998133916555324,0.9999980314140188
